Mininum Longitude,Minimum Latitude,Maximum Longitude,Maximum Latitude,Percent Vegetation Loss,Percent Bare Initial,Percent Significant VH Values,Average NIR/G,Average SWIR1/B,NASA Elev,GEDI Elev,Elev Loss,GEDI Qual. Flag,B5 Value,B6 Value,Status
-115.34499747130695,35.31271788211991,-115.34223973435348,35.314967076708655,0,99.89633383907622,96.22955970934478,0.257105465572427,0.525348149294681,1104.2325153938061,-999,-999,-999,0.2665526156501008,0.2807451566806127,Pass
-115.39463673646941,35.31046868753117,-115.39187899951594,35.31271788211991,0,100.04942639054468,99.9305119062464,0.2513430895613088,0.5063528879823719,1042.8778236914611,-999,-999,-999,0.27687700258284886,0.29554284393461466,Pass
-115.3505129452139,35.31046868753117,-115.34775520826042,35.31271788211991,0,99.998407267936,100.00857191132442,0.2607117222375805,0.5238493327722213,1106.6348688742942,-999,-999,-999,0.26132643206662487,0.27716314700544165,Pass
-115.40015221037635,35.30821949294243,-115.39739447342288,35.31046868753117,0,99.89623401642226,100.00852235515995,0.2589312805643842,0.510156322989932,1051.3737665794665,-999,-999,-999,0.26822398772225453,0.28581935902518674,Pass
-115.39187899951594,35.30821949294243,-115.38912126256247,35.31046868753117,0,99.79419471647468,100.00393053375089,0.25820278109474587,0.5198775662793624,1051.233994672545,-999,-999,-999,0.27618634722806346,0.2944872659509672,Pass
-115.36154389302777,35.30821949294243,-115.3587861560743,35.31046868753117,0,99.89623401665673,100.0085223553947,0.25759632631131024,0.5345391868532414,1095.5643214466015,-999,-999,-999,0.25592990829870155,0.2727479276119897,Pass
-115.3505129452139,35.30821949294243,-115.34775520826042,35.31046868753117,0,99.89623401653994,96.09171298978193,0.25572794681013217,0.5228032928793382,1112.6094940776782,-999,-999,-999,0.2617409846205795,0.2759363503536574,Pass
-115.33948199740001,35.30821949294243,-115.33672426044654,35.31046868753117,0,99.7431759012492,99.97178820569489,0.2523535957501175,0.5275775380798357,1123.7818165129188,-999,-999,-999,0.2566523663405327,0.2688258456549793,Pass
-115.4222141060041,35.305970298353685,-115.41945636905064,35.30821949294243,0,100.04932471922807,100.0497936194855,0.26096820387437286,0.5346703667461935,1070.5675899131872,-999,-999,-999,0.2743805320081597,0.2890749662038112,Pass
-115.4139408951437,35.305970298353685,-115.41118315819023,35.30821949294243,0,100.10034489982351,100.04979361971552,0.2510037876272109,0.5175689705584647,1065.8180147903172,-999,-999,-999,0.27477782714541427,0.29046325671229095,Pass
-115.34499747130695,35.305970298353685,-115.34223973435348,35.30821949294243,0,100.10034490078048,100.049793620672,0.2534107298917077,0.5037557825778792,1124.5060191141329,-999,-999,-999,0.2735921142625308,0.28955520233131266,Pass
-115.42772957991104,35.30372110376494,-115.42497184295758,35.305970298353685,0,99.94715866832009,100.00842376266066,0.26242311872731017,0.5372533953855737,1083.098888480617,-999,-999,-999,0.2789610938441872,0.29313404121401104,Pass
-115.40015221037635,35.3014719091762,-115.39739447342288,35.30372110376494,0,100.04922232541225,100.0083725923401,0.25120682755664364,0.5054867308134303,1080.1828904493098,-999,-999,-999,0.25935133662009824,0.2751112460118572,Pass
